sample_id,grade,turn_index,speaker,character_count
HNMU-G7-R0157-STT2,7,9,HS,45
HNMU-G7-R0157-STT2,7,10,AI,66
HNMU-G7-R0158-STT3,7,1,HS,82
HNMU-G7-R0158-STT3,7,2,AI,88
HNMU-G7-R0158-STT3,7,3,HS,50
HNMU-G7-R0158-STT3,7,4,AI,69
HNMU-G7-R0158-STT3,7,5,HS,21
HNMU-G7-R0158-STT3,7,6,AI,105
HNMU-G7-R0158-STT3,7,7,HS,18
HNMU-G7-R0158-STT3,7,8,AI,61
HNMU-G7-R0158-STT3,7,9,HS,63
HNMU-G7-R0158-STT3,7,10,AI,69
HNMU-G7-R0159-STT4,7,1,HS,94
HNMU-G7-R0159-STT4,7,2,AI,110
HNMU-G7-R0159-STT4,7,3,HS,59
HNMU-G7-R0159-STT4,7,4,AI,150
HNMU-G7-R0159-STT4,7,5,HS,55
HNMU-G7-R0159-STT4,7,6,AI,87
HNMU-G7-R0159-STT4,7,7,HS,59
HNMU-G7-R0159-STT4,7,8,AI,75
HNMU-G7-R0159-STT4,7,9,HS,48
HNMU-G7-R0160-STT5,7,1,HS,81
HNMU-G7-R0160-STT5,7,2,AI,125
HNMU-G7-R0160-STT5,7,3,HS,51
HNMU-G7-R0160-STT5,7,4,AI,127
HNMU-G7-R0160-STT5,7,5,HS,73
HNMU-G7-R0160-STT5,7,6,AI,89
HNMU-G7-R0160-STT5,7,7,HS,85
HNMU-G7-R0160-STT5,7,8,AI,102
HNMU-G7-R0161-STT6,7,1,HS,104
HNMU-G7-R0161-STT6,7,2,AI,154
HNMU-G7-R0161-STT6,7,3,HS,34
HNMU-G7-R0161-STT6,7,4,AI,129
HNMU-G7-R0161-STT6,7,5,HS,31
HNMU-G7-R0161-STT6,7,6,AI,75
HNMU-G7-R0161-STT6,7,7,HS,63
HNMU-G7-R0161-STT6,7,8,AI,57
HNMU-G7-R0161-STT6,7,9,HS,100
HNMU-G7-R0161-STT6,7,10,AI,66
HNMU-G7-R0162-STT7,7,1,HS,116
HNMU-G7-R0162-STT7,7,2,AI,120
HNMU-G7-R0162-STT7,7,3,HS,41
HNMU-G7-R0162-STT7,7,4,AI,115
HNMU-G7-R0162-STT7,7,5,HS,62
HNMU-G7-R0162-STT7,7,6,AI,125
HNMU-G7-R0162-STT7,7,7,HS,60
HNMU-G7-R0162-STT7,7,8,AI,151
HNMU-G7-R0162-STT7,7,9,HS,88
HNMU-G7-R0162-STT7,7,10,AI,84
HNMU-G7-R0163-STT8,7,1,HS,136
HNMU-G7-R0163-STT8,7,2,AI,119
HNMU-G7-R0163-STT8,7,3,HS,7
HNMU-G7-R0163-STT8,7,4,AI,147
HNMU-G7-R0163-STT8,7,5,HS,73
HNMU-G7-R0163-STT8,7,6,AI,80
HNMU-G7-R0163-STT8,7,7,HS,79
HNMU-G7-R0163-STT8,7,8,AI,113
HNMU-G7-R0163-STT8,7,9,HS,83
HNMU-G7-R0163-STT8,7,10,AI,48
HNMU-G7-R0164-STT9,7,1,HS,102
HNMU-G7-R0164-STT9,7,2,AI,92
HNMU-G7-R0164-STT9,7,3,HS,34
HNMU-G7-R0164-STT9,7,4,AI,155
HNMU-G7-R0164-STT9,7,5,HS,60
HNMU-G7-R0164-STT9,7,6,AI,136
HNMU-G7-R0164-STT9,7,7,HS,68
HNMU-G7-R0164-STT9,7,8,AI,126
HNMU-G7-R0164-STT9,7,9,HS,108
HNMU-G7-R0164-STT9,7,10,AI,65
HNMU-G7-R0165-STT10,7,1,HS,99
HNMU-G7-R0165-STT10,7,2,AI,127
HNMU-G7-R0165-STT10,7,3,HS,24
HNMU-G7-R0165-STT10,7,4,AI,168
HNMU-G7-R0165-STT10,7,5,HS,32
HNMU-G7-R0165-STT10,7,6,AI,90
HNMU-G7-R0165-STT10,7,7,HS,93
HNMU-G7-R0165-STT10,7,8,AI,113
HNMU-G7-R0165-STT10,7,9,HS,90
HNMU-G7-R0165-STT10,7,10,AI,73
HNMU-G7-R0166-STT11,7,1,HS,99
HNMU-G7-R0166-STT11,7,2,AI,105
HNMU-G7-R0166-STT11,7,3,HS,33
HNMU-G7-R0166-STT11,7,4,AI,123
HNMU-G7-R0166-STT11,7,5,HS,44
HNMU-G7-R0166-STT11,7,6,AI,92
HNMU-G7-R0166-STT11,7,7,HS,70
HNMU-G7-R0166-STT11,7,8,AI,100
HNMU-G7-R0166-STT11,7,9,HS,64
HNMU-G7-R0166-STT11,7,10,AI,19
HNMU-G7-R0166-STT11,7,11,HS,70
HNMU-G7-R0166-STT11,7,12,AI,69
HNMU-G7-R0167-STT12,7,1,HS,131
HNMU-G7-R0167-STT12,7,2,AI,79
HNMU-G7-R0167-STT12,7,3,HS,63
HNMU-G7-R0167-STT12,7,4,AI,168
HNMU-G7-R0167-STT12,7,5,HS,53
HNMU-G7-R0167-STT12,7,6,AI,92
HNMU-G7-R0167-STT12,7,7,HS,14
HNMU-G7-R0167-STT12,7,8,AI,100
HNMU-G7-R0167-STT12,7,9,HS,79
HNMU-G7-R0167-STT12,7,10,AI,120
HNMU-G7-R0168-STT13,7,1,HS,146
HNMU-G7-R0168-STT13,7,2,AI,172
HNMU-G7-R0168-STT13,7,3,HS,62
HNMU-G7-R0168-STT13,7,4,AI,170
HNMU-G7-R0168-STT13,7,5,HS,25
HNMU-G7-R0168-STT13,7,6,AI,67
HNMU-G7-R0168-STT13,7,7,HS,42
HNMU-G7-R0168-STT13,7,8,AI,35
HNMU-G7-R0168-STT13,7,9,HS,100
HNMU-G7-R0168-STT13,7,10,AI,81
HNMU-G7-R0169-STT14,7,1,HS,105
HNMU-G7-R0169-STT14,7,2,AI,164
HNMU-G7-R0169-STT14,7,3,HS,53
HNMU-G7-R0169-STT14,7,4,AI,201
HNMU-G7-R0169-STT14,7,5,HS,37
HNMU-G7-R0169-STT14,7,6,AI,118
HNMU-G7-R0169-STT14,7,7,HS,83
HNMU-G7-R0169-STT14,7,8,AI,105
HNMU-G7-R0169-STT14,7,9,HS,84
HNMU-G7-R0169-STT14,7,10,AI,76
HNMU-G7-R0184-STT1,7,1,HS,69
HNMU-G7-R0184-STT1,7,2,AI,93
HNMU-G7-R0184-STT1,7,3,HS,54
HNMU-G7-R0184-STT1,7,4,AI,108
HNMU-G7-R0184-STT1,7,5,HS,36
HNMU-G7-R0184-STT1,7,6,AI,134
HNMU-G7-R0184-STT1,7,7,HS,45
HNMU-G7-R0184-STT1,7,8,AI,70
HNMU-G7-R0185-STT2,7,1,HS,60
HNMU-G7-R0185-STT2,7,2,AI,102
HNMU-G7-R0185-STT2,7,3,HS,45
HNMU-G7-R0185-STT2,7,4,AI,173
HNMU-G7-R0185-STT2,7,5,HS,42
HNMU-G7-R0185-STT2,7,6,AI,93
HNMU-G7-R0185-STT2,7,7,HS,86
HNMU-G7-R0185-STT2,7,8,AI,83
HNMU-G7-R0186-STT3,7,1,HS,79
HNMU-G7-R0186-STT3,7,2,AI,128
HNMU-G7-R0186-STT3,7,3,HS,35
HNMU-G7-R0186-STT3,7,4,AI,113
HNMU-G7-R0186-STT3,7,5,HS,55
HNMU-G7-R0186-STT3,7,6,AI,64
HNMU-G7-R0186-STT3,7,7,HS,47
HNMU-G7-R0186-STT3,7,8,AI,90
HNMU-G7-R0186-STT3,7,9,HS,88
HNMU-G7-R0186-STT3,7,10,AI,76
HNMU-G7-R0187-STT4,7,1,HS,89
HNMU-G7-R0187-STT4,7,2,AI,130
HNMU-G7-R0187-STT4,7,3,HS,52
HNMU-G7-R0187-STT4,7,4,AI,54
HNMU-G7-R0187-STT4,7,5,HS,89
HNMU-G7-R0187-STT4,7,6,AI,40
HNMU-G7-R0187-STT4,7,7,HS,65
HNMU-G7-R0187-STT4,7,8,AI,163
HNMU-G7-R0187-STT4,7,9,HS,114
HNMU-G7-R0187-STT4,7,10,AI,97
HNMU-G7-R0188-STT5,7,1,HS,105
HNMU-G7-R0188-STT5,7,2,AI,139
HNMU-G7-R0188-STT5,7,3,HS,59
HNMU-G7-R0188-STT5,7,4,AI,59
HNMU-G7-R0188-STT5,7,5,HS,78
HNMU-G7-R0188-STT5,7,6,AI,38
HNMU-G7-R0188-STT5,7,7,HS,78
HNMU-G7-R0188-STT5,7,8,AI,88
HNMU-G7-R0188-STT5,7,9,HS,112
HNMU-G7-R0188-STT5,7,10,AI,80
HNMU-G7-R0189-STT6,7,1,HS,94
HNMU-G7-R0189-STT6,7,2,AI,182
HNMU-G7-R0189-STT6,7,3,HS,33
HNMU-G7-R0189-STT6,7,4,AI,102
HNMU-G7-R0189-STT6,7,5,AI,52
HNMU-G7-R0189-STT6,7,6,HS,68
HNMU-G7-R0189-STT6,7,7,AI,23
HNMU-G7-R0189-STT6,7,8,HS,62
HNMU-G7-R0189-STT6,7,9,AI,91
HNMU-G7-R0189-STT6,7,10,HS,100
HNMU-G7-R0189-STT6,7,11,AI,75
HNMU-G7-R0190-STT7,7,1,HS,90
HNMU-G7-R0190-STT7,7,2,AI,168
HNMU-G7-R0190-STT7,7,3,HS,78
HNMU-G7-R0190-STT7,7,4,AI,95
HNMU-G7-R0190-STT7,7,5,HS,32
HNMU-G7-R0190-STT7,7,6,AI,137
HNMU-G7-R0190-STT7,7,7,HS,88
HNMU-G7-R0190-STT7,7,8,AI,74
HNMU-G7-R0190-STT7,7,9,HS,79
HNMU-G7-R0190-STT7,7,10,AI,127
HNMU-G7-R0191-STT8,7,1,HS,154
HNMU-G7-R0191-STT8,7,2,AI,130
HNMU-G7-R0191-STT8,7,3,HS,30
HNMU-G7-R0191-STT8,7,4,AI,90
HNMU-G7-R0191-STT8,7,5,HS,77
HNMU-G7-R0191-STT8,7,6,AI,165
HNMU-G7-R0191-STT8,7,7,HS,119
HNMU-G7-R0191-STT8,7,8,AI,145
HNMU-G7-R0192-STT9,7,1,HS,133
HNMU-G7-R0192-STT9,7,2,AI,130
HNMU-G7-R0192-STT9,7,3,HS,37
HNMU-G7-R0192-STT9,7,4,AI,84
HNMU-G7-R0192-STT9,7,5,HS,65
HNMU-G7-R0192-STT9,7,6,AI,66
HNMU-G7-R0192-STT9,7,7,HS,44
HNMU-G7-R0192-STT9,7,8,AI,79
HNMU-G7-R0192-STT9,7,9,HS,105
HNMU-G7-R0192-STT9,7,10,AI,136
HNMU-G7-R0193-STT10,7,1,HS,151
HNMU-G7-R0193-STT10,7,2,AI,140
HNMU-G7-R0193-STT10,7,3,HS,87
HNMU-G7-R0193-STT10,7,4,AI,118
HNMU-G7-R0193-STT10,7,5,HS,29
HNMU-G7-R0193-STT10,7,6,AI,86
HNMU-G7-R0193-STT10,7,7,HS,69
HNMU-G7-R0193-STT10,7,8,AI,116
HNMU-G7-R0193-STT10,7,9,HS,128
HNMU-G7-R0193-STT10,7,10,AI,68
HNMU-G7-R0194-STT11,7,1,HS,156
HNMU-G7-R0194-STT11,7,2,AI,174
HNMU-G7-R0194-STT11,7,3,HS,101
HNMU-G7-R0194-STT11,7,4,AI,98
HNMU-G7-R0194-STT11,7,5,HS,100
HNMU-G7-R0194-STT11,7,6,AI,88
HNMU-G7-R0194-STT11,7,7,HS,70
HNMU-G7-R0194-STT11,7,8,AI,153
HNMU-G7-R0194-STT11,7,9,HS,133
HNMU-G7-R0194-STT11,7,10,AI,146
HNMU-G7-R0196-STT13,7,1,HS,187
HNMU-G7-R0196-STT13,7,2,AI,242
HNMU-G7-R0196-STT13,7,3,HS,67
HNMU-G7-R0196-STT13,7,4,AI,90
HNMU-G7-R0196-STT13,7,5,HS,83
HNMU-G7-R0196-STT13,7,6,AI,158
HNMU-G7-R0196-STT13,7,7,HS,75
HNMU-G7-R0196-STT13,7,8,AI,120
HNMU-G7-R0196-STT13,7,9,HS,163
HNMU-G7-R0196-STT13,7,10,AI,110
HNMU-G7-R0197-STT14,7,1,HS,136
HNMU-G7-R0197-STT14,7,2,AI,201
HNMU-G7-R0197-STT14,7,3,HS,29
HNMU-G7-R0197-STT14,7,4,AI,111
HNMU-G7-R0197-STT14,7,5,HS,96
HNMU-G7-R0197-STT14,7,6,AI,77
HNMU-G7-R0197-STT14,7,7,HS,37
HNMU-G7-R0197-STT14,7,8,AI,104
HNMU-G7-R0197-STT14,7,9,HS,86
HNMU-G7-R0197-STT14,7,10,AI,104
HNMU-G7-R0197-STT14,7,11,HS,160
HNMU-G7-R0197-STT14,7,12,AI,176
HNMU-G7-R0198-STT1,7,1,HS,58
HNMU-G7-R0198-STT1,7,2,AI,128
HNMU-G7-R0198-STT1,7,3,HS,76
HNMU-G7-R0198-STT1,7,4,AI,132
HNMU-G7-R0198-STT1,7,5,HS,66
HNMU-G7-R0198-STT1,7,6,AI,84
HNMU-G7-R0198-STT1,7,7,HS,77
HNMU-G7-R0198-STT1,7,8,AI,84
HNMU-G7-R0198-STT1,7,9,HS,144
HNMU-G7-R0198-STT1,7,10,AI,93
HNMU-G7-R0199-STT2,7,1,HS,75
HNMU-G7-R0199-STT2,7,2,AI,167
HNMU-G7-R0199-STT2,7,3,HS,62
HNMU-G7-R0199-STT2,7,4,AI,105
HNMU-G7-R0199-STT2,7,5,HS,60
HNMU-G7-R0199-STT2,7,6,AI,127
HNMU-G7-R0199-STT2,7,7,HS,61
HNMU-G7-R0199-STT2,7,8,AI,104
HNMU-G7-R0199-STT2,7,9,HS,64
HNMU-G7-R0199-STT2,7,10,AI,76
HNMU-G7-R0200-STT3,7,1,HS,98
HNMU-G7-R0200-STT3,7,2,AI,156
HNMU-G7-R0200-STT3,7,3,HS,19
HNMU-G7-R0200-STT3,7,4,AI,95
HNMU-G7-R0200-STT3,7,5,HS,42
HNMU-G7-R0200-STT3,7,6,AI,68
HNMU-G7-R0200-STT3,7,7,HS,30
HNMU-G7-R0200-STT3,7,8,AI,118
HNMU-G7-R0200-STT3,7,9,HS,57
HNMU-G7-R0200-STT3,7,10,AI,125
HNMU-G7-R0200-STT3,7,11,HS,89
HNMU-G7-R0201-STT4,7,1,HS,75
HNMU-G7-R0201-STT4,7,2,AI,130
HNMU-G7-R0201-STT4,7,3,HS,60
HNMU-G7-R0201-STT4,7,4,AI,120
HNMU-G7-R0201-STT4,7,5,HS,46
HNMU-G7-R0201-STT4,7,6,AI,100
HNMU-G7-R0201-STT4,7,7,HS,45
HNMU-G7-R0201-STT4,7,8,AI,61
HNMU-G7-R0201-STT4,7,9,HS,60
HNMU-G7-R0201-STT4,7,10,AI,115
HNMU-G7-R0201-STT4,7,11,HS,99
HNMU-G7-R0201-STT4,7,12,AI,26
HNMU-G7-R0201-STT4,7,13,HS,82
HNMU-G7-R0202-STT5,7,1,HS,120
HNMU-G7-R0202-STT5,7,2,AI,139
HNMU-G7-R0202-STT5,7,3,HS,49
HNMU-G7-R0202-STT5,7,4,AI,72
HNMU-G7-R0202-STT5,7,5,HS,58
HNMU-G7-R0202-STT5,7,6,AI,139
HNMU-G7-R0202-STT5,7,7,HS,73
HNMU-G7-R0202-STT5,7,8,AI,73
HNMU-G7-R0202-STT5,7,9,HS,64
HNMU-G7-R0202-STT5,7,10,AI,112
HNMU-G7-R0202-STT5,7,11,HS,149
HNMU-G7-R0202-STT5,7,12,AI,86
HNMU-G7-R0203-STT6,7,1,HS,98
HNMU-G7-R0203-STT6,7,2,AI,138
HNMU-G7-R0203-STT6,7,3,HS,57
HNMU-G7-R0203-STT6,7,4,AI,94
HNMU-G7-R0203-STT6,7,5,HS,53
HNMU-G7-R0203-STT6,7,6,AI,131
HNMU-G7-R0203-STT6,7,7,HS,72
HNMU-G7-R0203-STT6,7,8,AI,36
HNMU-G7-R0203-STT6,7,9,HS,28
HNMU-G7-R0203-STT6,7,10,AI,68
HNMU-G7-R0203-STT6,7,11,HS,118
HNMU-G7-R0203-STT6,7,12,AI,100
HNMU-G7-R0204-STT7,7,1,HS,95
HNMU-G7-R0204-STT7,7,2,AI,130
HNMU-G7-R0204-STT7,7,3,HS,25
HNMU-G7-R0204-STT7,7,4,AI,113
HNMU-G7-R0204-STT7,7,5,HS,20
HNMU-G7-R0204-STT7,7,6,AI,119
HNMU-G7-R0204-STT7,7,7,HS,36
HNMU-G7-R0204-STT7,7,8,AI,126
HNMU-G7-R0204-STT7,7,9,HS,13
HNMU-G7-R0204-STT7,7,10,AI,105
HNMU-G7-R0204-STT7,7,11,HS,26
HNMU-G7-R0204-STT7,7,12,AI,84
HNMU-G7-R0204-STT7,7,13,HS,83
HNMU-G7-R0204-STT7,7,14,AI,90
HNMU-G7-R0205-STT8,7,1,HS,93
HNMU-G7-R0205-STT8,7,2,AI,173
HNMU-G7-R0205-STT8,7,3,HS,43
HNMU-G7-R0205-STT8,7,4,AI,86
HNMU-G7-R0205-STT8,7,5,HS,43
HNMU-G7-R0205-STT8,7,6,AI,67
HNMU-G7-R0205-STT8,7,7,HS,25
HNMU-G7-R0205-STT8,7,8,AI,177
HNMU-G7-R0205-STT8,7,9,HS,75
HNMU-G7-R0205-STT8,7,10,AI,86
HNMU-G7-R0205-STT8,7,11,HS,119
HNMU-G7-R0205-STT8,7,12,AI,100
HNMU-G7-R0206-STT9,7,1,HS,96
HNMU-G7-R0206-STT9,7,2,AI,154
HNMU-G7-R0206-STT9,7,3,HS,101
HNMU-G7-R0206-STT9,7,4,AI,83
HNMU-G7-R0206-STT9,7,5,HS,77
HNMU-G7-R0206-STT9,7,6,AI,121
HNMU-G7-R0206-STT9,7,7,HS,53
HNMU-G7-R0206-STT9,7,8,AI,83
HNMU-G7-R0206-STT9,7,9,HS,36
HNMU-G7-R0206-STT9,7,10,AI,100
HNMU-G7-R0206-STT9,7,11,HS,155
HNMU-G7-R0206-STT9,7,12,AI,98
HNMU-G7-R0207-STT10,7,1,HS,113
HNMU-G7-R0207-STT10,7,2,AI,141
HNMU-G7-R0207-STT10,7,3,HS,40
HNMU-G7-R0207-STT10,7,4,AI,78
HNMU-G7-R0207-STT10,7,5,HS,88
HNMU-G7-R0207-STT10,7,6,AI,78
HNMU-G7-R0207-STT10,7,7,HS,101
HNMU-G7-R0207-STT10,7,8,AI,55
HNMU-G7-R0207-STT10,7,9,HS,97
HNMU-G7-R0207-STT10,7,10,AI,206
HNMU-G7-R0207-STT10,7,11,HS,78
HNMU-G7-R0208-STT11,7,1,HS,149
HNMU-G7-R0208-STT11,7,2,AI,145
HNMU-G7-R0208-STT11,7,3,HS,56
HNMU-G7-R0208-STT11,7,4,AI,137
HNMU-G7-R0208-STT11,7,5,HS,48
HNMU-G7-R0208-STT11,7,6,AI,92
HNMU-G7-R0208-STT11,7,7,HS,92
HNMU-G7-R0208-STT11,7,8,AI,70
HNMU-G7-R0208-STT11,7,9,HS,170
HNMU-G7-R0208-STT11,7,10,AI,132
HNMU-G7-R0208-STT11,7,11,HS,75
HNMU-G7-R0209-STT12,7,1,HS,144
HNMU-G7-R0209-STT12,7,2,AI,114
HNMU-G7-R0209-STT12,7,3,HS,53
HNMU-G7-R0209-STT12,7,4,AI,78
HNMU-G7-R0209-STT12,7,5,HS,21
HNMU-G7-R0209-STT12,7,6,AI,110
HNMU-G7-R0209-STT12,7,7,HS,75
HNMU-G7-R0209-STT12,7,8,AI,99
HNMU-G7-R0209-STT12,7,9,HS,47
HNMU-G7-R0209-STT12,7,10,AI,67
HNMU-G7-R0209-STT12,7,11,HS,44
HNMU-G7-R0209-STT12,7,12,AI,68
HNMU-G7-R0209-STT12,7,13,HS,106
HNMU-G7-R0209-STT12,7,14,AI,74
HNMU-G7-R0210-STT13,7,1,HS,123
HNMU-G7-R0210-STT13,7,2,AI,163
HNMU-G7-R0210-STT13,7,3,HS,54
HNMU-G7-R0210-STT13,7,4,AI,130
HNMU-G7-R0210-STT13,7,5,HS,87
HNMU-G7-R0210-STT13,7,6,AI,195
HNMU-G7-R0210-STT13,7,7,HS,54
HNMU-G7-R0210-STT13,7,8,AI,132
HNMU-G7-R0210-STT13,7,9,HS,82
HNMU-G7-R0210-STT13,7,10,AI,83
HNMU-G7-R0210-STT13,7,11,HS,115
HNMU-G7-R0210-STT13,7,12,AI,84
HNMU-G7-R0211-STT14,7,1,HS,132
HNMU-G7-R0211-STT14,7,2,AI,192
HNMU-G7-R0211-STT14,7,3,HS,38
HNMU-G7-R0211-STT14,7,4,AI,116
HNMU-G7-R0211-STT14,7,5,HS,86
HNMU-G7-R0211-STT14,7,6,AI,79
HNMU-G7-R0211-STT14,7,7,HS,58
HNMU-G7-R0211-STT14,7,8,AI,89
HNMU-G7-R0211-STT14,7,9,HS,49
HNMU-G7-R0211-STT14,7,10,AI,108
HNMU-G7-R0211-STT14,7,11,HS,109
HNMU-G7-R0211-STT14,7,12,AI,180
HNMU-G7-R0211-STT14,7,13,HS,100
HNMU-G8-R0002-STT1,8,1,HS,50
HNMU-G8-R0002-STT1,8,2,AI,195
HNMU-G8-R0002-STT1,8,3,HS,37
HNMU-G8-R0002-STT1,8,4,AI,104
HNMU-G8-R0003-STT2,8,1,HS,82
HNMU-G8-R0003-STT2,8,2,AI,185
HNMU-G8-R0003-STT2,8,3,HS,23
HNMU-G8-R0003-STT2,8,4,AI,95
HNMU-G8-R0004-STT3,8,1,HS,75
HNMU-G8-R0004-STT3,8,2,AI,133
HNMU-G8-R0004-STT3,8,3,HS,42
HNMU-G8-R0004-STT3,8,4,AI,132
HNMU-G8-R0004-STT3,8,5,HS,33
HNMU-G8-R0005-STT4,8,1,HS,75
HNMU-G8-R0005-STT4,8,2,AI,161
HNMU-G8-R0005-STT4,8,3,HS,32
HNMU-G8-R0005-STT4,8,4,AI,92
HNMU-G8-R0006-STT5,8,1,HS,78
HNMU-G8-R0006-STT5,8,2,AI,86
HNMU-G8-R0006-STT5,8,3,HS,57
HNMU-G8-R0006-STT5,8,4,AI,95
HNMU-G8-R0006-STT5,8,5,HS,70
HNMU-G8-R0007-STT6,8,1,HS,67
HNMU-G8-R0007-STT6,8,2,AI,135
HNMU-G8-R0007-STT6,8,3,HS,58
HNMU-G8-R0007-STT6,8,4,AI,123
HNMU-G8-R0007-STT6,8,5,HS,83
HNMU-G8-R0007-STT6,8,6,AI,101
HNMU-G8-R0007-STT6,8,7,HS,96
HNMU-G8-R0008-STT7,8,1,HS,88
HNMU-G8-R0008-STT7,8,2,AI,168
HNMU-G8-R0008-STT7,8,3,HS,19
HNMU-G8-R0008-STT7,8,4,AI,84
HNMU-G8-R0008-STT7,8,5,HS,68
HNMU-G8-R0009-STT8,8,1,HS,69
HNMU-G8-R0009-STT8,8,2,AI,159
HNMU-G8-R0009-STT8,8,3,HS,57
HNMU-G8-R0009-STT8,8,4,AI,109
HNMU-G8-R0009-STT8,8,5,HS,39
HNMU-G8-R0010-STT9,8,1,HS,83
HNMU-G8-R0010-STT9,8,2,AI,133
HNMU-G8-R0010-STT9,8,3,HS,15
HNMU-G8-R0010-STT9,8,4,AI,120
HNMU-G8-R0010-STT9,8,5,HS,93
HNMU-G8-R0011-STT10,8,1,HS,76
HNMU-G8-R0011-STT10,8,2,AI,175
HNMU-G8-R0011-STT10,8,3,HS,36
HNMU-G8-R0011-STT10,8,4,AI,115
HNMU-G8-R0011-STT10,8,5,HS,30
HNMU-G8-R0012-STT11,8,1,HS,68
HNMU-G8-R0012-STT11,8,2,AI,161
HNMU-G8-R0012-STT11,8,3,HS,35
HNMU-G8-R0012-STT11,8,4,AI,137
HNMU-G8-R0012-STT11,8,5,HS,39
HNMU-G8-R0013-STT12,8,1,HS,79
HNMU-G8-R0013-STT12,8,2,AI,98
HNMU-G8-R0013-STT12,8,3,HS,41
HNMU-G8-R0013-STT12,8,4,AI,119
HNMU-G8-R0013-STT12,8,5,HS,72
HNMU-G8-R0014-STT13,8,1,HS,87
HNMU-G8-R0014-STT13,8,2,AI,123
HNMU-G8-R0014-STT13,8,3,HS,33
HNMU-G8-R0014-STT13,8,4,AI,99
HNMU-G8-R0015-STT14,8,1,HS,85
HNMU-G8-R0015-STT14,8,2,AI,93
HNMU-G8-R0015-STT14,8,3,HS,17
HNMU-G8-R0015-STT14,8,4,AI,95
HNMU-G8-R0015-STT14,8,5,HS,114
HNMU-G8-R0015-STT14,8,6,AI,80
HNMU-G8-R0016-STT1,8,1,HS,68
HNMU-G8-R0016-STT1,8,2,AI,123
HNMU-G8-R0016-STT1,8,3,HS,40
HNMU-G8-R0016-STT1,8,4,AI,94
HNMU-G8-R0016-STT1,8,5,HS,92
HNMU-G8-R0016-STT1,8,6,AI,42
HNMU-G8-R0017-STT2,8,1,HS,73
HNMU-G8-R0017-STT2,8,2,AI,99
HNMU-G8-R0017-STT2,8,3,HS,33
HNMU-G8-R0017-STT2,8,4,AI,112
HNMU-G8-R0017-STT2,8,5,HS,49
HNMU-G8-R0017-STT2,8,6,AI,120
HNMU-G8-R0017-STT2,8,7,HS,55
HNMU-G8-R0018-STT3,8,1,HS,95
HNMU-G8-R0018-STT3,8,2,AI,131
HNMU-G8-R0018-STT3,8,3,HS,45
HNMU-G8-R0018-STT3,8,4,AI,98
HNMU-G8-R0018-STT3,8,5,HS,48
HNMU-G8-R0018-STT3,8,6,AI,62
HNMU-G8-R0019-STT4,8,1,HS,60
HNMU-G8-R0019-STT4,8,2,AI,151
HNMU-G8-R0019-STT4,8,3,HS,63
HNMU-G8-R0019-STT4,8,4,AI,198
HNMU-G8-R0019-STT4,8,5,HS,61
HNMU-G8-R0020-STT5,8,1,HS,82
HNMU-G8-R0020-STT5,8,2,AI,143
HNMU-G8-R0020-STT5,8,3,HS,26
HNMU-G8-R0020-STT5,8,4,AI,101
HNMU-G8-R0020-STT5,8,5,HS,44
HNMU-G8-R0020-STT5,8,6,AI,82
HNMU-G8-R0020-STT5,8,7,HS,63
HNMU-G8-R0021-STT6,8,1,HS,109
HNMU-G8-R0021-STT6,8,2,AI,108
HNMU-G8-R0021-STT6,8,3,HS,44
HNMU-G8-R0021-STT6,8,4,AI,146
HNMU-G8-R0021-STT6,8,5,HS,56
HNMU-G8-R0022-STT7,8,1,HS,71
HNMU-G8-R0022-STT7,8,2,AI,129
HNMU-G8-R0022-STT7,8,3,HS,15
HNMU-G8-R0022-STT7,8,4,AI,131
HNMU-G8-R0022-STT7,8,5,HS,66
HNMU-G8-R0022-STT7,8,6,AI,59
HNMU-G8-R0022-STT7,8,7,HS,68
HNMU-G8-R0023-STT8,8,1,HS,64
HNMU-G8-R0023-STT8,8,2,AI,84
HNMU-G8-R0023-STT8,8,3,HS,56
HNMU-G8-R0023-STT8,8,4,AI,96
HNMU-G8-R0023-STT8,8,5,HS,26
HNMU-G8-R0023-STT8,8,6,AI,66
HNMU-G8-R0023-STT8,8,7,HS,62
HNMU-G8-R0024-STT9,8,1,HS,83
HNMU-G8-R0024-STT9,8,2,AI,115
HNMU-G8-R0024-STT9,8,3,HS,58
HNMU-G8-R0024-STT9,8,4,AI,128
HNMU-G8-R0024-STT9,8,5,HS,75
HNMU-G8-R0025-STT10,8,1,HS,74
HNMU-G8-R0025-STT10,8,2,AI,82
HNMU-G8-R0025-STT10,8,3,HS,35
HNMU-G8-R0025-STT10,8,4,AI,117
HNMU-G8-R0025-STT10,8,5,HS,33
HNMU-G8-R0025-STT10,8,6,AI,25
HNMU-G8-R0025-STT10,8,7,HS,68
HNMU-G8-R0026-STT11,8,1,HS,66
HNMU-G8-R0026-STT11,8,2,AI,87
HNMU-G8-R0026-STT11,8,3,HS,41
HNMU-G8-R0026-STT11,8,4,AI,82
HNMU-G8-R0026-STT11,8,5,HS,66
HNMU-G8-R0026-STT11,8,6,AI,80
HNMU-G8-R0026-STT11,8,7,HS,45
HNMU-G8-R0027-STT12,8,1,HS,69
HNMU-G8-R0027-STT12,8,2,AI,104
HNMU-G8-R0027-STT12,8,3,HS,32
HNMU-G8-R0027-STT12,8,4,AI,107
HNMU-G8-R0027-STT12,8,5,HS,65
HNMU-G8-R0027-STT12,8,6,AI,65
